"","Asunto","Latitud","Longitud","fecha","date","day","hour","month"
"222","MNF - Manifestacion",19.4270306073789,-99.1676523275086,2014-02-16,2014-02-16 14:34:00,"Sun",14,"Feb"
"223","MNF - Manifestacion",19.2942300066621,-99.1818046384063,2014-02-17,2014-02-17 07:27:00,"Mon",7,"Feb"
"224","MNF - Manifestacion",19.2660487398489,-99.1154621580277,2014-02-17,2014-02-17 09:21:00,"Mon",9,"Feb"
"225","MNF - Manifestacion",19.4320062812729,-99.1342291694199,2014-02-17,2014-02-17 10:57:00,"Mon",10,"Feb"
"226","MNF - Manifestacion",19.1321548407485,-99.1708860687111,2014-02-17,2014-02-17 12:44:00,"Mon",12,"Feb"
"227","MNF - Manifestacion",19.4368196965925,-99.1336667926945,2014-02-17,2014-02-17 13:59:00,"Mon",13,"Feb"
"228","MNF - Manifestacion",19.4343477722099,-99.1580088960869,2014-02-17,2014-02-17 18:40:00,"Mon",18,"Feb"
"229","MNF - Manifestacion",19.4431887529571,-99.1307830330353,2014-02-17,2014-02-17 19:12:00,"Mon",19,"Feb"
"230","MNF - Manifestacion",19.3652318389891,-99.0051148227546,2014-02-17,2014-02-17 23:21:00,"Mon",23,"Feb"
"231","MNF - Manifestacion",19.4365807398251,-99.1379263230316,2014-02-18,2014-02-18 10:27:00,"Tues",10,"Feb"
"232","MNF - Manifestacion",19.3621230955679,-99.162971715622,2014-02-18,2014-02-18 11:20:00,"Tues",11,"Feb"
"233","MNF - Manifestacion",19.4279791382859,-99.1665383542108,2014-02-18,2014-02-18 11:36:00,"Tues",11,"Feb"
"234","MNF - Manifestacion",19.4323180029852,-99.204370845044,2014-02-18,2014-02-18 20:18:00,"Tues",20,"Feb"
"235","MNF - Manifestacion",19.4248179951171,-99.1714423492431,2014-02-19,2014-02-19 10:16:00,"Wed",10,"Feb"
"236","MNF - Manifestacion",19.4296235158649,-99.2027410087982,2014-02-19,2014-02-19 10:31:00,"Wed",10,"Feb"
"237","MNF - Manifestacion",19.28793704783,-99.1630821028328,2014-02-19,2014-02-19 10:52:00,"Wed",10,"Feb"
"238","MNF - Manifestacion",19.3473751262966,-99.1876651900742,2014-02-19,2014-02-19 12:39:00,"Wed",12,"Feb"
"239","MNF - Manifestacion",19.4319231206267,-99.1334159883432,2014-02-19,2014-02-19 14:12:00,"Wed",14,"Feb"
"240","MCH - Marcha",19.5071495922068,-99.1370429673508,2014-02-19,2014-02-19 16:29:00,"Wed",16,"Feb"
"241","MNF - Manifestacion",19.4319792,-99.1864219,2014-02-19,2014-02-19 17:44:00,"Wed",17,"Feb"
"242","MNF - Manifestacion",19.4363299047613,-99.141933885495,2014-02-19,2014-02-19 18:08:00,"Wed",18,"Feb"
"243","MCH - Marcha",19.4343576,-99.1581762,2014-02-19,2014-02-19 18:19:00,"Wed",18,"Feb"
"244","MCH - Marcha",19.4316295,-99.1577183,2014-02-19,2014-02-19 18:36:00,"Wed",18,"Feb"
"245","MCH - Marcha",19.4312163,-99.1515477,2014-02-19,2014-02-19 19:05:00,"Wed",19,"Feb"
"246","MNF - Manifestacion",19.374047258873,-99.0787085304108,2014-02-20,2014-02-20 06:05:00,"Thurs",6,"Feb"
"247","MNF - Manifestacion",19.436550358273,-99.1379018687867,2014-02-20,2014-02-20 09:42:00,"Thurs",9,"Feb"
"248","MNF - Manifestacion",19.43143,-99.1329,2014-02-20,2014-02-20 10:37:00,"Thurs",10,"Feb"
"249","MCH - Marcha",19.4366798491417,-99.157137178157,2014-02-20,2014-02-20 11:43:00,"Thurs",11,"Feb"
"250","MCH - Marcha",19.4319758119218,-99.1567326532341,2014-02-20,2014-02-20 12:05:00,"Thurs",12,"Feb"
"251","MNF - Manifestacion",19.4314390470713,-99.1513950200989,2014-02-20,2014-02-20 12:31:00,"Thurs",12,"Feb"
"252","MNF - Manifestacion",19.3586154,-99.0898813,2014-02-20,2014-02-20 20:21:00,"Thurs",20,"Feb"
"253","MNF - Manifestacion",19.2552084448306,-99.1846339734329,2014-02-21,2014-02-21 08:44:00,"Fri",8,"Feb"
"254","MNF - Manifestacion",19.4365667990567,-99.137873705592,2014-02-21,2014-02-21 10:01:00,"Fri",10,"Feb"
"255","MNF - Manifestacion",19.2887878418187,-99.1744641761095,2014-02-21,2014-02-21 10:22:00,"Fri",10,"Feb"
"256","MNF - Manifestacion",19.4321270318606,-99.2019662446621,2014-02-21,2014-02-21 12:06:00,"Fri",12,"Feb"
"257","MNF - Manifestacion",19.4322247045432,-99.1864039171967,2014-02-21,2014-02-21 12:48:00,"Fri",12,"Feb"
"258","MNF - Manifestacion",19.3786351967102,-99.2484948962173,2014-02-21,2014-02-21 15:49:00,"Fri",15,"Feb"
"259","MNF - Manifestacion",19.4317094393877,-99.1581278452301,2014-02-22,2014-02-22 10:47:00,"Sat",10,"Feb"
"260","MNF - Manifestacion",19.42722,-99.16718,2014-02-22,2014-02-22 14:18:00,"Sat",14,"Feb"
"261","MNF - Manifestacion",19.3379686736157,-99.1089074989849,2014-02-22,2014-02-22 15:44:00,"Sat",15,"Feb"
"262","MNF - Manifestacion",19.3236831947864,-99.1736780255341,2014-02-22,2014-02-22 20:25:00,"Sat",20,"Feb"
"263","MCH - Marcha",19.426864249177,-99.1680574655152,2014-02-23,2014-02-23 12:56:00,"Sun",12,"Feb"
"264","MCH - Marcha",19.4441048380921,-99.1399135541534,2014-02-24,2014-02-24 11:37:00,"Mon",11,"Feb"
"265","MCH - Marcha",19.4327914323559,-99.1544844457244,2014-02-24,2014-02-24 12:09:00,"Mon",12,"Feb"
"266","MNF - Manifestacion",19.3224425261845,-99.0971186273972,2014-02-24,2014-02-24 14:11:00,"Mon",14,"Feb"
"267","MNF - Manifestacion",19.4368222259397,-99.133668133799,2014-02-24,2014-02-24 17:19:00,"Mon",17,"Feb"
"268","MNF - Manifestacion",19.3250671551435,-99.124729192868,2014-02-25,2014-02-25 07:29:00,"Tues",7,"Feb"
"269","MNF - Manifestacion",19.43202,-99.11708,2014-02-25,2014-02-25 10:25:00,"Tues",10,"Feb"
"270","MCH - Marcha",19.4348817501005,-99.1499636851502,2014-02-25,2014-02-25 10:42:00,"Tues",10,"Feb"
"271","MCH - Marcha",19.4353331319299,-99.1504954865471,2014-02-25,2014-02-25 10:49:00,"Tues",10,"Feb"
"272","MNF - Manifestacion",19.4318165642199,-99.1512293936922,2014-02-25,2014-02-25 11:32:00,"Tues",11,"Feb"
"273","MNF - Manifestacion",19.4363256,-99.1542995,2014-02-25,2014-02-25 17:53:00,"Tues",17,"Feb"
"274","MNF - Manifestacion",19.3298092156492,-99.1628425920349,2014-02-25,2014-02-25 21:31:00,"Tues",21,"Feb"
"275","MNF - Manifestacion",19.3828263715102,-99.267457720099,2014-02-26,2014-02-26 09:48:00,"Wed",9,"Feb"
"276","MNF - Manifestacion",19.3351846200294,-99.1610201822952,2014-02-26,2014-02-26 10:12:00,"Wed",10,"Feb"
"277","MNF - Manifestacion",19.4302082230556,-99.1618040469742,2014-02-26,2014-02-26 10:53:00,"Wed",10,"Feb"
"278","MNF - Manifestacion",19.4059331905043,-99.1780632853196,2014-02-26,2014-02-26 10:59:00,"Wed",10,"Feb"
"279","MNF - Manifestacion",19.4319161976658,-99.1334169842848,2014-02-26,2014-02-26 12:42:00,"Wed",12,"Feb"
"280","MNF - Manifestacion",19.4326433717413,-99.1508943707085,2014-02-26,2014-02-26 13:43:00,"Wed",13,"Feb"
"281","MNF - Manifestacion",19.3801154436056,-99.1770010905212,2014-02-26,2014-02-26 17:20:00,"Wed",17,"Feb"
"282","MCH - Marcha",19.3766439319311,-99.1781437115616,2014-02-26,2014-02-26 17:47:00,"Wed",17,"Feb"
"283","MNF - Manifestacion",19.3356770539336,-99.1696464184853,2014-02-26,2014-02-26 19:25:00,"Wed",19,"Feb"
"284","MNF - Manifestacion",19.3347278250734,-99.2345411700447,2014-02-26,2014-02-26 20:10:00,"Wed",20,"Feb"
"285","MNF - Manifestacion",19.4017997206743,-99.1555949755325,2014-02-26,2014-02-26 21:21:00,"Wed",21,"Feb"
"286","MNF - Manifestacion",19.4461981644209,-99.0867081313355,2014-02-27,2014-02-27 07:25:00,"Thurs",7,"Feb"
"287","MNF - Manifestacion",19.4729296392514,-99.1459223825561,2014-02-27,2014-02-27 07:45:00,"Thurs",7,"Feb"
"288","MCH - Marcha",19.4351810988319,-99.1498571896792,2014-02-27,2014-02-27 10:23:00,"Thurs",10,"Feb"
"289","MNF - Manifestacion",19.4365655637184,-99.1378713377468,2014-02-27,2014-02-27 10:26:00,"Thurs",10,"Feb"
"290","MCH - Marcha",19.4329932361301,-99.1545966818619,2014-02-27,2014-02-27 11:01:00,"Thurs",11,"Feb"
"291","MNF - Manifestacion",19.2955673618868,-99.0071262638134,2014-02-27,2014-02-27 11:43:00,"Thurs",11,"Feb"
"292","MNF - Manifestacion",19.3775675547651,-99.0971069873797,2014-02-27,2014-02-27 11:53:00,"Thurs",11,"Feb"
"293","MNF - Manifestacion",19.4339448548447,-99.1340259639883,2014-02-27,2014-02-27 12:18:00,"Thurs",12,"Feb"
"294","MNF - Manifestacion",19.4318184612887,-99.151231405349,2014-02-27,2014-02-27 12:26:00,"Thurs",12,"Feb"
"295","MNF - Manifestacion",19.44097414804,-99.1436983936359,2014-02-27,2014-02-27 13:08:00,"Thurs",13,"Feb"
"296","MNF - Manifestacion",19.4365705930834,-99.1378750466965,2014-02-27,2014-02-27 16:47:00,"Thurs",16,"Feb"
"297","MNF - Manifestacion",19.4255027803912,-99.1474271221207,2014-02-27,2014-02-27 16:52:00,"Thurs",16,"Feb"
"298","MNF - Manifestacion",19.2940835100345,-98.9980885063599,2014-02-28,2014-02-28 08:03:00,"Fri",8,"Feb"
"299","MNF - Manifestacion",19.43656,-99.13788,2014-02-28,2014-02-28 08:44:00,"Fri",8,"Feb"
"300","MNF - Manifestacion",19.2565779665012,-99.1085333494598,2014-02-28,2014-02-28 10:03:00,"Fri",10,"Feb"
"301","MNF - Manifestacion",19.4140769792771,-99.1803882153442,2014-02-28,2014-02-28 10:50:00,"Fri",10,"Feb"
"302","MNF - Manifestacion",19.4318909034275,-99.133417654837,2014-02-28,2014-02-28 13:35:00,"Fri",13,"Feb"
"303","MNF - Manifestacion",19.4260946897866,-99.1705115623184,2014-02-28,2014-02-28 14:11:00,"Fri",14,"Feb"
"304","MNF - Manifestacion",19.3786044554554,-99.1402034110451,2014-02-28,2014-02-28 16:22:00,"Fri",16,"Feb"
"305","MNF - Manifestacion",19.4365908572287,-99.1378941365234,2014-02-28,2014-02-28 17:38:00,"Fri",17,"Feb"
"306","MNF - Manifestacion",19.3447954147234,-99.1640683843864,2014-02-28,2014-02-28 19:25:00,"Fri",19,"Feb"
"307","MNF - Manifestacion",19.3447820288213,-99.1640853027771,2014-02-28,2014-02-28 19:35:00,"Fri",19,"Feb"
"308","MNF - Manifestacion",19.4115336726479,-99.1712121256561,2014-02-28,2014-02-28 20:12:00,"Fri",20,"Feb"
"309","MCH - Marcha",19.3439435037032,-99.1593463250444,2014-03-02,2014-03-02 12:41:00,"Sun",12,"Mar"
"310","MCH - Marcha",19.4332066250275,-99.0887656688213,2014-03-02,2014-03-02 13:28:00,"Sun",13,"Mar"
"311","MCH - Marcha",19.3971845545757,-99.219369832663,2014-03-03,2014-03-03 10:44:00,"Mon",10,"Mar"
"312","MNF - Manifestacion",19.4267118901015,-99.1675235814758,2014-03-03,2014-03-03 10:58:00,"Mon",10,"Mar"
"313","MNF - Manifestacion",19.4438874539607,-99.1381257460327,2014-03-03,2014-03-03 11:52:00,"Mon",11,"Mar"
"314","MCH - Marcha",19.4351406502526,-99.1462791775627,2014-03-03,2014-03-03 12:04:00,"Mon",12,"Mar"
"315","MCH - Marcha",19.4320659547646,-99.1567823850202,2014-03-03,2014-03-03 12:46:00,"Mon",12,"Mar"
"316","MNF - Manifestacion",19.4312872811361,-99.1514593931153,2014-03-03,2014-03-03 14:40:00,"Mon",14,"Mar"
"317","MNF - Manifestacion",19.4365908572287,-99.1378941365234,2014-03-03,2014-03-03 14:45:00,"Mon",14,"Mar"
"318","MNF - Manifestacion",19.3546650183111,-99.1750079680313,2014-03-03,2014-03-03 15:44:00,"Mon",15,"Mar"
"319","MNF - Manifestacion",19.43656869607,-99.1378730350398,2014-03-04,2014-03-04 09:16:00,"Tues",9,"Mar"
"320","MNF - Manifestacion",19.4322920547132,-99.1568943746563,2014-03-04,2014-03-04 10:05:00,"Tues",10,"Mar"
"321","MNF - Manifestacion",19.4547685124179,-99.1383438893757,2014-03-04,2014-03-04 10:09:00,"Tues",10,"Mar"
"322","MCH - Marcha",19.3573284626949,-99.1440056180771,2014-03-04,2014-03-04 10:30:00,"Tues",10,"Mar"
"323","MCH - Marcha",19.4329819714835,-99.1546107051755,2014-03-04,2014-03-04 10:36:00,"Tues",10,"Mar"
"324","MNF - Manifestacion",19.4319379869195,-99.1189318607132,2014-03-04,2014-03-04 10:41:00,"Tues",10,"Mar"
"325","MNF - Manifestacion",19.3245136857144,-99.1246666866471,2014-03-04,2014-03-04 11:21:00,"Tues",11,"Mar"
"326","MNF - Manifestacion",19.3997012649625,-99.1888199122858,2014-03-04,2014-03-04 11:27:00,"Tues",11,"Mar"
"327","MNF - Manifestacion",19.4326506400351,-99.1508934470131,2014-03-04,2014-03-04 14:49:00,"Tues",14,"Mar"
"328","MNF - Manifestacion",19.4365731517719,-99.1378686555378,2014-03-04,2014-03-04 18:04:00,"Tues",18,"Mar"
"329","MNF - Manifestacion",19.4179586015892,-99.134145748167,2014-03-05,2014-03-05 09:49:00,"Wed",9,"Mar"
"330","MNF - Manifestacion",19.4365706224208,-99.1378834076874,2014-03-05,2014-03-05 11:07:00,"Wed",11,"Mar"
"331","MNF - Manifestacion",19.3854991639056,-99.100078348613,2014-03-05,2014-03-05 12:45:00,"Wed",12,"Mar"
"332","MNF - Manifestacion",19.4434727517102,-99.0859451331352,2014-03-05,2014-03-05 13:27:00,"Wed",13,"Mar"
"333","MNF - Manifestacion",19.3086169422647,-99.0686496609131,2014-03-05,2014-03-05 13:48:00,"Wed",13,"Mar"
"334","MNF - Manifestacion",19.3411175581262,-99.1375243811814,2014-03-05,2014-03-05 17:37:00,"Wed",17,"Mar"
"335","MNF - Manifestacion",19.3454973699846,-99.1409868179077,2014-03-05,2014-03-05 17:38:00,"Wed",17,"Mar"
"336","MNF - Manifestacion",19.3906047314248,-99.1126648299164,2014-03-06,2014-03-06 10:39:00,"Thurs",10,"Mar"
"337","MNF - Manifestacion",19.3362252562653,-99.1761293655151,2014-03-06,2014-03-06 11:02:00,"Thurs",11,"Mar"
"338","MNF - Manifestacion",19.4376948483868,-99.1335259767212,2014-03-06,2014-03-06 11:28:00,"Thurs",11,"Mar"
"339","MNF - Manifestacion",19.4319136682422,-99.133406926001,2014-03-06,2014-03-06 13:08:00,"Thurs",13,"Mar"
"340","MNF - Manifestacion",19.4732989582582,-99.1544476346926,2014-03-06,2014-03-06 13:30:00,"Thurs",13,"Mar"
"341","MCH - Marcha",19.3852918561653,-99.0984111175049,2014-03-06,2014-03-06 14:43:00,"Thurs",14,"Mar"
"342","MNF - Manifestacion",19.3022197533731,-99.1674292162277,2014-03-07,2014-03-07 08:14:00,"Fri",8,"Mar"
"343","MCH - Marcha",19.4343632167839,-99.1582070529175,2014-03-07,2014-03-07 10:32:00,"Fri",10,"Mar"
"344","MCH - Marcha",19.4329777364789,-99.1546237370873,2014-03-07,2014-03-07 11:04:00,"Fri",11,"Mar"
"345","MNF - Manifestacion",19.4347038080186,-99.1242071529911,2014-03-07,2014-03-07 14:41:00,"Fri",14,"Mar"
"346","MNF - Manifestacion",19.4303253185017,-99.1600023677063,2014-03-07,2014-03-07 15:35:00,"Fri",15,"Mar"
"347","MNF - Manifestacion",19.3239804953615,-99.1190280383819,2014-03-07,2014-03-07 16:25:00,"Fri",16,"Mar"
"348","MNF - Manifestacion",19.3946276308029,-99.1136419686478,2014-03-07,2014-03-07 16:43:00,"Fri",16,"Mar"
"349","MCH - Marcha",19.4388009131578,-99.1533866126892,2014-03-07,2014-03-07 16:45:00,"Fri",16,"Mar"
"350","MNF - Manifestacion",19.4318133078932,-99.1593285429222,2014-03-08,2014-03-08 09:16:00,"Sat",9,"Mar"
"351","MNF - Manifestacion",19.2789755395347,-99.1677353559585,2014-03-08,2014-03-08 09:58:00,"Sat",9,"Mar"
"352","MCH - Marcha",19.4309082886923,-99.1595298684312,2014-03-08,2014-03-08 10:22:00,"Sat",10,"Mar"
"353","MNF - Manifestacion",19.3283951682651,-99.10491410531,2014-03-08,2014-03-08 13:15:00,"Sat",13,"Mar"
"354","MCH - Marcha",19.4305643879159,-99.1598896132446,2014-03-08,2014-03-08 17:13:00,"Sat",17,"Mar"
"355","MCH - Marcha",19.4353480587404,-99.1491840099258,2014-03-08,2014-03-08 17:34:00,"Sat",17,"Mar"
"356","MNF - Manifestacion",19.437010774572,-99.0866372248703,2014-03-09,2014-03-09 17:45:00,"Sun",17,"Mar"
"357","MNF - Manifestacion",19.2960152,-99.1851269,2014-03-10,2014-03-10 08:00:00,"Mon",8,"Mar"
"358","MNF - Manifestacion",19.3757158954835,-99.038655549078,2014-03-10,2014-03-10 11:18:00,"Mon",11,"Mar"
"359","MNF - Manifestacion",19.2957172390049,-99.1849302717972,2014-03-10,2014-03-10 11:47:00,"Mon",11,"Mar"
"360","MNF - Manifestacion",19.47665,-99.09195,2014-03-10,2014-03-10 16:15:00,"Mon",16,"Mar"
"361","MNF - Manifestacion",19.4357792789229,-99.1496875620791,2014-03-11,2014-03-11 10:35:00,"Tues",10,"Mar"
"362","MNF - Manifestacion",19.4343853228005,-99.0875224649429,2014-03-11,2014-03-11 10:40:00,"Tues",10,"Mar"
"363","MNF - Manifestacion",19.4310094,-99.1514648,2014-03-11,2014-03-11 10:49:00,"Tues",10,"Mar"
"364","MNF - Manifestacion",19.4312923400029,-99.1514674397423,2014-03-11,2014-03-11 10:59:00,"Tues",10,"Mar"
"365","MNF - Manifestacion",19.4320691765282,-99.1188742154136,2014-03-11,2014-03-11 11:44:00,"Tues",11,"Mar"
"366","MNF - Manifestacion",19.416136726473,-99.1346797963299,2014-03-11,2014-03-11 11:55:00,"Tues",11,"Mar"
"367","MCH - Marcha",19.4318790729362,-99.1592722165329,2014-03-11,2014-03-11 16:53:00,"Tues",16,"Mar"
"368","MCH - Marcha",19.4342668318451,-99.1572391020996,2014-03-11,2014-03-11 17:04:00,"Tues",17,"Mar"
"369","MCH - Marcha",19.43089774792,-99.151770529361,2014-03-11,2014-03-11 17:34:00,"Tues",17,"Mar"
"370","MNF - Manifestacion",19.4319340336051,-99.1334516632294,2014-03-11,2014-03-11 20:12:00,"Tues",20,"Mar"
"371","MNF - Manifestacion",19.4345026145545,-99.1426789825124,2014-03-12,2014-03-12 05:49:00,"Wed",5,"Mar"
"372","MNF - Manifestacion",19.4252280405852,-99.1363765752655,2014-03-12,2014-03-12 09:25:00,"Wed",9,"Mar"
"373","MNF - Manifestacion",19.4319631,-99.1338233,2014-03-12,2014-03-12 11:06:00,"Wed",11,"Mar"
"374","MNF - Manifestacion",19.431846587305,-99.1153041952148,2014-03-12,2014-03-12 11:44:00,"Wed",11,"Mar"
"375","MNF - Manifestacion",19.4309058625905,-99.1595516549087,2014-03-12,2014-03-12 12:05:00,"Wed",12,"Mar"
"376","MNF - Manifestacion",19.395139801858,-99.1460730507263,2014-03-12,2014-03-12 12:35:00,"Wed",12,"Mar"
"377","MNF - Manifestacion",19.3682772323661,-99.0748477120948,2014-03-13,2014-03-13 09:40:00,"Thurs",9,"Mar"
"378","MNF - Manifestacion",19.3981174173101,-99.1697531083648,2014-03-13,2014-03-13 09:56:00,"Thurs",9,"Mar"
"379","MCH - Marcha",19.3827368302151,-99.1395851560975,2014-03-13,2014-03-13 10:01:00,"Thurs",10,"Mar"
"380","MNF - Manifestacion",19.43767,-99.13353,2014-03-13,2014-03-13 11:50:00,"Thurs",11,"Mar"
"381","MCH - Marcha",19.4179944483546,-99.1341351823173,2014-03-13,2014-03-13 12:07:00,"Thurs",12,"Mar"
"382","MNF - Manifestacion",19.3840520784659,-99.093030606221,2014-03-13,2014-03-13 12:19:00,"Thurs",12,"Mar"
"383","MNF - Manifestacion",19.4333095505769,-99.150605109544,2014-03-13,2014-03-13 13:27:00,"Thurs",13,"Mar"
"384","MNF - Manifestacion",19.4365706224208,-99.1378780432693,2014-03-13,2014-03-13 13:38:00,"Thurs",13,"Mar"
"385","MNF - Manifestacion",19.3784277406483,-99.1873815758103,2014-03-13,2014-03-13 14:48:00,"Thurs",14,"Mar"
"386","MNF - Manifestacion",19.4319149,-99.133418,2014-03-13,2014-03-13 17:29:00,"Thurs",17,"Mar"
"387","MNF - Manifestacion",19.3875560571183,-99.1388273237343,2014-03-13,2014-03-13 20:43:00,"Thurs",20,"Mar"
"388","MNF - Manifestacion",19.440518389117,-99.1761698596542,2014-03-14,2014-03-14 09:29:00,"Fri",9,"Mar"
"389","MNF - Manifestacion",19.4130122898154,-99.1811236289054,2014-03-14,2014-03-14 10:37:00,"Fri",10,"Mar"
"390","MNF - Manifestacion",19.430201812715,-99.161798676352,2014-03-14,2014-03-14 11:50:00,"Fri",11,"Mar"
"391","MCH - Marcha",19.3475392795182,-99.1635575263199,2014-03-14,2014-03-14 13:15:00,"Fri",13,"Mar"
"392","MNF - Manifestacion",19.4258948417237,-99.1280218741913,2014-03-14,2014-03-14 19:37:00,"Fri",19,"Mar"
"393","MNF - Manifestacion",19.358602004325,-99.0900149756104,2014-03-14,2014-03-14 19:51:00,"Fri",19,"Mar"
"394","MNF - Manifestacion",19.4893979683565,-99.1813288371567,2014-03-16,2014-03-16 18:37:00,"Sun",18,"Mar"
"395","MNF - Manifestacion",19.4368184319188,-99.13366545159,2014-03-17,2014-03-17 11:30:00,"Mon",11,"Mar"
"396","MCH - Marcha",19.4283358239909,-99.1634358949372,2014-03-17,2014-03-17 16:39:00,"Mon",16,"Mar"
"397","MCH - Marcha",19.4326531694473,-99.1508907648041,2014-03-17,2014-03-17 17:08:00,"Mon",17,"Mar"
"398","MCH - Marcha",19.4329903071211,-99.1546175059128,2014-03-18,2014-03-18 06:59:00,"Tues",6,"Mar"
"399","MNF - Manifestacion",19.434349238425,-99.158012535634,2014-03-18,2014-03-18 07:26:00,"Tues",7,"Mar"
"400","MNF - Manifestacion",19.37104,-99.16118,2014-03-18,2014-03-18 08:44:00,"Tues",8,"Mar"
"401","MNF - Manifestacion",19.3354339486514,-99.0737855998611,2014-03-18,2014-03-18 09:09:00,"Tues",9,"Mar"
"402","MNF - Manifestacion",19.4319154763001,-99.1334173656845,2014-03-18,2014-03-18 10:18:00,"Tues",10,"Mar"
"403","MNF - Manifestacion",19.4356452864386,-99.1497158895493,2014-03-18,2014-03-18 10:36:00,"Tues",10,"Mar"
"404","MNF - Manifestacion",19.4173990102402,-99.0682306302635,2014-03-18,2014-03-18 10:55:00,"Tues",10,"Mar"
"405","MNF - Manifestacion",19.4329871217973,-99.1546043412781,2014-03-18,2014-03-18 11:24:00,"Tues",11,"Mar"
"406","MNF - Manifestacion",19.4365671383612,-99.1378725497147,2014-03-18,2014-03-18 11:34:00,"Tues",11,"Mar"
"407","MNF - Manifestacion",19.3860714946093,-99.1750652061647,2014-03-18,2014-03-18 12:25:00,"Tues",12,"Mar"
"408","MNF - Manifestacion",19.4352667573855,-99.1499504622269,2014-03-18,2014-03-18 12:49:00,"Tues",12,"Mar"
"409","MCH - Marcha",19.4321564,-99.1324077,2014-03-18,2014-03-18 16:47:00,"Tues",16,"Mar"
"410","MNF - Manifestacion",19.3800009621828,-99.1399887202377,2014-03-18,2014-03-18 17:29:00,"Tues",17,"Mar"
"411","MNF - Manifestacion",19.3711109718347,-99.1613704074097,2014-03-19,2014-03-19 08:28:00,"Wed",8,"Mar"
"412","MNF - Manifestacion",19.4266,-99.16745,2014-03-19,2014-03-19 09:10:00,"Wed",9,"Mar"
"413","MNF - Manifestacion",19.3585401249214,-99.0905024811287,2014-03-19,2014-03-19 11:21:00,"Wed",11,"Mar"
"414","MCH - Marcha",19.4303174900233,-99.1598756904602,2014-03-19,2014-03-19 11:51:00,"Wed",11,"Mar"
"415","MNF - Manifestacion",19.4326629710289,-99.1544940585136,2014-03-19,2014-03-19 12:12:00,"Wed",12,"Mar"
"416","MNF - Manifestacion",19.4353549652693,-99.1484280578971,2014-03-19,2014-03-19 13:31:00,"Wed",13,"Mar"
"417","MNF - Manifestacion",19.4364800505518,-99.1378625291137,2014-03-20,2014-03-20 09:28:00,"Thurs",9,"Mar"
"418","MNF - Manifestacion",19.4350141815325,-99.1440395330352,2014-03-20,2014-03-20 10:05:00,"Thurs",10,"Mar"
"419","MCH - Marcha",19.4260852966627,-99.1342633601883,2014-03-20,2014-03-20 10:28:00,"Thurs",10,"Mar"
"420","MNF - Manifestacion",19.4368888912303,-99.144095745961,2014-03-20,2014-03-20 12:37:00,"Thurs",12,"Mar"
"421","MNF - Manifestacion",19.4254262,-99.1474328,2014-03-20,2014-03-20 14:29:00,"Thurs",14,"Mar"
"422","MCH - Marcha",19.431851762644,-99.132978338623,2014-03-20,2014-03-20 16:28:00,"Thurs",16,"Mar"
"423","MNF - Manifestacion",19.5112215464656,-99.1538012558944,2014-03-20,2014-03-20 19:36:00,"Thurs",19,"Mar"
"424","MNF - Manifestacion",19.3215142749503,-99.2202620122338,2014-03-21,2014-03-21 11:40:00,"Fri",11,"Mar"
"425","MNF - Manifestacion",19.4089623580649,-99.0764976463378,2014-03-21,2014-03-21 15:34:00,"Fri",15,"Mar"
"426","MNF - Manifestacion",19.431902,-99.1332764,2014-03-21,2014-03-21 17:27:00,"Fri",17,"Mar"
"427","MNF - Manifestacion",19.2942135692769,-98.9982790508262,2014-03-22,2014-03-22 18:04:00,"Sat",18,"Mar"
